Time,Signal,Channel,Sample
6.308333,0.46270600000000006,2475ChA ex488/em509,1-to-10
6.316667,0.4640732,2475ChA ex488/em509,1-to-10
6.325,0.46465909999999994,2475ChA ex488/em509,1-to-10
6.3333330000000005,0.4648544,2475ChA ex488/em509,1-to-10
6.341667,0.4660263,2475ChA ex488/em509,1-to-10
6.35,0.4673935,2475ChA ex488/em509,1-to-10
6.358333,0.4679794,2475ChA ex488/em509,1-to-10
6.366667,0.47129970000000004,2475ChA ex488/em509,1-to-10
6.375,0.47540129999999997,2475ChA ex488/em509,1-to-10
6.383333,0.4796982,2475ChA ex488/em509,1-to-10
6.391667,0.4841904,2475ChA ex488/em509,1-to-10
6.4,0.4886826,2475ChA ex488/em509,1-to-10
6.408333,0.4906357,2475ChA ex488/em509,1-to-10
6.4166669999999995,0.49239350000000004,2475ChA ex488/em509,1-to-10
6.425,0.4920029,2475ChA ex488/em509,1-to-10
6.433333,0.4906357,2475ChA ex488/em509,1-to-10
6.441667,0.4884872,2475ChA ex488/em509,1-to-10
6.45,0.48614350000000006,2475ChA ex488/em509,1-to-10
6.4583330000000005,0.48653409999999997,2475ChA ex488/em509,1-to-10
6.466667,0.4871201,2475ChA ex488/em509,1-to-10
6.475,0.4894638,2475ChA ex488/em509,1-to-10
6.483333,0.49395600000000006,2475ChA ex488/em509,1-to-10
6.491667,0.4992294,2475ChA ex488/em509,1-to-10
6.5,0.5037216,2475ChA ex488/em509,1-to-10
6.508333,0.5078232,2475ChA ex488/em509,1-to-10
6.516667,0.5117294,2475ChA ex488/em509,1-to-10
6.525,0.5156357,2475ChA ex488/em509,1-to-10
6.533333,0.5187607,2475ChA ex488/em509,1-to-10
6.5416669999999995,0.5226668999999999,2475ChA ex488/em509,1-to-10
6.55,0.5265732,2475ChA ex488/em509,1-to-10
6.558333,0.531456,2475ChA ex488/em509,1-to-10
6.566667,0.5382918999999999,2475ChA ex488/em509,1-to-10
6.575,0.5435654000000001,2475ChA ex488/em509,1-to-10
6.5833330000000005,0.5480576,2475ChA ex488/em509,1-to-10
6.591667,0.5515732,2475ChA ex488/em509,1-to-10
6.6,0.5552841,2475ChA ex488/em509,1-to-10
6.608333,0.5560654,2475ChA ex488/em509,1-to-10
6.616667,0.5564560000000001,2475ChA ex488/em509,1-to-10
6.625,0.5582138000000001,2475ChA ex488/em509,1-to-10
6.633333,0.5599715999999999,2475ChA ex488/em509,1-to-10
6.641667,0.562706,2475ChA ex488/em509,1-to-10
6.65,0.5681746999999999,2475ChA ex488/em509,1-to-10
6.658333,0.5765732,2475ChA ex488/em509,1-to-10
6.6666669999999995,0.5859482,2475ChA ex488/em509,1-to-10
6.675,0.596495,2475ChA ex488/em509,1-to-10
6.683333,0.6068465999999999,2475ChA ex488/em509,1-to-10
6.691667,0.6179794,2475ChA ex488/em509,1-to-10
6.7,0.6273544,2475ChA ex488/em509,1-to-10
6.7083330000000005,0.6349716,2475ChA ex488/em509,1-to-10
6.716667,0.6420029,2475ChA ex488/em509,1-to-10
6.725,0.6461045,2475ChA ex488/em509,1-to-10
6.733333,0.6488388,2475ChA ex488/em509,1-to-10
6.741667,0.6515732,2475ChA ex488/em509,1-to-10
6.75,0.6525496999999999,2475ChA ex488/em509,1-to-10
6.758333,0.6531357,2475ChA ex488/em509,1-to-10
6.766667,0.6545029,2475ChA ex488/em509,1-to-10
6.775,0.6554793999999999,2475ChA ex488/em509,1-to-10
6.783333,0.6574326,2475ChA ex488/em509,1-to-10
6.7916669999999995,0.6609482,2475ChA ex488/em509,1-to-10
6.8,0.6652451,2475ChA ex488/em509,1-to-10
6.808333,0.6707138000000001,2475ChA ex488/em509,1-to-10
6.816667,0.6769638000000001,2475ChA ex488/em509,1-to-10
6.825,0.6832138000000001,2475ChA ex488/em509,1-to-10
6.8333330000000005,0.6906357,2475ChA ex488/em509,1-to-10
6.841667,0.6978623,2475ChA ex488/em509,1-to-10
6.85,0.7050888000000001,2475ChA ex488/em509,1-to-10
6.858333,0.7101668999999999,2475ChA ex488/em509,1-to-10
6.866667,0.7144638000000001,2475ChA ex488/em509,1-to-10
6.875,0.716417,2475ChA ex488/em509,1-to-10
6.883333,0.7166121999999999,2475ChA ex488/em509,1-to-10
6.891667,0.7142685000000001,2475ChA ex488/em509,1-to-10
6.9,0.709581,2475ChA ex488/em509,1-to-10
6.908333,0.7019638000000001,2475ChA ex488/em509,1-to-10
6.9166669999999995,0.6943465999999999,2475ChA ex488/em509,1-to-10
6.925,0.685167,2475ChA ex488/em509,1-to-10
6.933333,0.6765732,2475ChA ex488/em509,1-to-10
6.941667,0.6687607,2475ChA ex488/em509,1-to-10
6.95,0.6623154,2475ChA ex488/em509,1-to-10
6.9583330000000005,0.6566513,2475ChA ex488/em509,1-to-10
6.966667,0.6529404000000001,2475ChA ex488/em509,1-to-10
6.975,0.6507919,2475ChA ex488/em509,1-to-10
6.983333,0.6496201,2475ChA ex488/em509,1-to-10
6.991667,0.6496201,2475ChA ex488/em509,1-to-10
7.0,0.6486435,2475ChA ex488/em509,1-to-10
7.008333,0.6472763000000001,2475ChA ex488/em509,1-to-10
7.016667,0.6455185,2475ChA ex488/em509,1-to-10
7.025,0.6425888000000001,2475ChA ex488/em509,1-to-10
7.033333,0.6394638000000001,2475ChA ex488/em509,1-to-10
7.0416669999999995,0.6351669,2475ChA ex488/em509,1-to-10
7.05,0.6287216,2475ChA ex488/em509,1-to-10
7.058333,0.6232529,2475ChA ex488/em509,1-to-10
7.066667,0.6175888,2475ChA ex488/em509,1-to-10
7.075,0.6113388000000001,2475ChA ex488/em509,1-to-10
7.0833330000000005,0.6066513000000001,2475ChA ex488/em509,1-to-10
7.091667,0.6041123,2475ChA ex488/em509,1-to-10
7.1,0.6023544,2475ChA ex488/em509,1-to-10
7.108333,0.6021591,2475ChA ex488/em509,1-to-10
7.116667,0.6025497,2475ChA ex488/em509,1-to-10
7.125,0.6027451,2475ChA ex488/em509,1-to-10
7.133333,0.6031357,2475ChA ex488/em509,1-to-10
7.141667,0.6045029000000001,2475ChA ex488/em509,1-to-10
7.15,0.6056746999999999,2475ChA ex488/em509,1-to-10
7.158333,0.6072371999999999,2475ChA ex488/em509,1-to-10
7.1666669999999995,0.6084090999999999,2475ChA ex488/em509,1-to-10
7.175,0.6089951,2475ChA ex488/em509,1-to-10
7.183333,0.6105576,2475ChA ex488/em509,1-to-10
7.191667,0.609581,2475ChA ex488/em509,1-to-10
7.2,0.607042,2475ChA ex488/em509,1-to-10
7.2083330000000005,0.6035263000000001,2475ChA ex488/em509,1-to-10
7.216667,0.5990340999999999,2475ChA ex488/em509,1-to-10
7.225,0.5931748,2475ChA ex488/em509,1-to-10
7.233333,0.5880966,2475ChA ex488/em509,1-to-10
7.241667,0.5828232,2475ChA ex488/em509,1-to-10
7.25,0.5787216,2475ChA ex488/em509,1-to-10
7.258333,0.5740341,2475ChA ex488/em509,1-to-10
7.266667,0.5709091,2475ChA ex488/em509,1-to-10
7.275,0.5668076,2475ChA ex488/em509,1-to-10
7.283333,0.5615340999999999,2475ChA ex488/em509,1-to-10
7.2916669999999995,0.5558701,2475ChA ex488/em509,1-to-10
7.3,0.5494248,2475ChA ex488/em509,1-to-10
7.308333,0.5437607,2475ChA ex488/em509,1-to-10
7.316667,0.5380965999999999,2475ChA ex488/em509,1-to-10
7.325,0.5361435,2475ChA ex488/em509,1-to-10
7.3333330000000005,0.5349716,2475ChA ex488/em509,1-to-10
7.341667,0.5357529000000001,2475ChA ex488/em509,1-to-10
7.35,0.5373154,2475ChA ex488/em509,1-to-10
7.358333,0.5394638,2475ChA ex488/em509,1-to-10
7.366667,0.5402451,2475ChA ex488/em509,1-to-10
7.375,0.5404404,2475ChA ex488/em509,1-to-10
7.383333,0.5396591,2475ChA ex488/em509,1-to-10
7.391667,0.5388778000000001,2475ChA ex488/em509,1-to-10
7.4,0.5371199999999999,2475ChA ex488/em509,1-to-10
7.408333,0.5355576,2475ChA ex488/em509,1-to-10
7.4166669999999995,0.5357529000000001,2475ChA ex488/em509,1-to-10
7.425,0.5365340999999999,2475ChA ex488/em509,1-to-10
7.433333,0.5390732,2475ChA ex488/em509,1-to-10
7.441667,0.5425888000000001,2475ChA ex488/em509,1-to-10
7.45,0.5488388000000001,2475ChA ex488/em509,1-to-10
7.4583330000000005,0.5548935,2475ChA ex488/em509,1-to-10
7.466667,0.5625107,2475ChA ex488/em509,1-to-10
7.475,0.5709091,2475ChA ex488/em509,1-to-10
7.483333,0.5789169,2475ChA ex488/em509,1-to-10
7.491667,0.5859482,2475ChA ex488/em509,1-to-10
7.5,0.5920029,2475ChA ex488/em509,1-to-10
7.508333,0.5951279,2475ChA ex488/em509,1-to-10
7.516667,0.5972763000000001,2475ChA ex488/em509,1-to-10
7.525,0.5974716,2475ChA ex488/em509,1-to-10
7.533333,0.5978621999999999,2475ChA ex488/em509,1-to-10
7.5416669999999995,0.5972763000000001,2475ChA ex488/em509,1-to-10
7.55,0.5978621999999999,2475ChA ex488/em509,1-to-10
7.558333,0.5984482,2475ChA ex488/em509,1-to-10
7.566667,0.5994246999999999,2475ChA ex488/em509,1-to-10
7.575,0.6015732,2475ChA ex488/em509,1-to-10
7.5833330000000005,0.6033310000000001,2475ChA ex488/em509,1-to-10
7.591667,0.6046982,2475ChA ex488/em509,1-to-10
7.6,0.606456,2475ChA ex488/em509,1-to-10
7.608333,0.6074324999999999,2475ChA ex488/em509,1-to-10
7.616667,0.6097763,2475ChA ex488/em509,1-to-10
7.625,0.61212,2475ChA ex488/em509,1-to-10
7.633333,0.6154404,2475ChA ex488/em509,1-to-10
7.641667,0.6230574999999999,2475ChA ex488/em509,1-to-10
7.65,0.6306746999999999,2475ChA ex488/em509,1-to-10
7.658333,0.6400498,2475ChA ex488/em509,1-to-10
7.6666669999999995,0.6492294,2475ChA ex488/em509,1-to-10
7.675,0.6595810000000001,2475ChA ex488/em509,1-to-10
7.683333,0.6681746999999999,2475ChA ex488/em509,1-to-10
7.691667,0.6755966,2475ChA ex488/em509,1-to-10
7.7,0.6806747,2475ChA ex488/em509,1-to-10
7.7083330000000005,0.6849715999999999,2475ChA ex488/em509,1-to-10
7.716667,0.6869248,2475ChA ex488/em509,1-to-10
7.725,0.6880966,2475ChA ex488/em509,1-to-10
7.733333,0.6884872,2475ChA ex488/em509,1-to-10
7.741667,0.6873153000000001,2475ChA ex488/em509,1-to-10
7.75,0.6847763000000001,2475ChA ex488/em509,1-to-10
7.758333,0.6816513000000001,2475ChA ex488/em509,1-to-10
7.766667,0.6779404,2475ChA ex488/em509,1-to-10
7.775,0.6730576,2475ChA ex488/em509,1-to-10
7.783333,0.669542,2475ChA ex488/em509,1-to-10
7.7916669999999995,0.6658310000000001,2475ChA ex488/em509,1-to-10
7.8,0.6646591,2475ChA ex488/em509,1-to-10
7.808333,0.6652451,2475ChA ex488/em509,1-to-10
7.816667,0.6685654000000001,2475ChA ex488/em509,1-to-10
7.825,0.6736435000000001,2475ChA ex488/em509,1-to-10
7.8333330000000005,0.6808701,2475ChA ex488/em509,1-to-10
7.841667,0.6888779,2475ChA ex488/em509,1-to-10
7.85,0.6986435000000001,2475ChA ex488/em509,1-to-10
7.858333,0.7084090999999999,2475ChA ex488/em509,1-to-10
7.866667,0.7162215999999999,2475ChA ex488/em509,1-to-10
7.875,0.7242295,2475ChA ex488/em509,1-to-10
7.883333,0.7298935000000001,2475ChA ex488/em509,1-to-10
7.891667,0.7336043999999999,2475ChA ex488/em509,1-to-10
7.9,0.7337998,2475ChA ex488/em509,1-to-10
7.908333,0.7328232,2475ChA ex488/em509,1-to-10
7.9166669999999995,0.7281357,2475ChA ex488/em509,1-to-10
7.925,0.7222763000000001,2475ChA ex488/em509,1-to-10
7.933333,0.7156357,2475ChA ex488/em509,1-to-10
7.941667,0.7093857,2475ChA ex488/em509,1-to-10
7.95,0.7048935000000001,2475ChA ex488/em509,1-to-10
7.9583330000000005,0.7019638000000001,2475ChA ex488/em509,1-to-10
7.966667,0.7011824999999999,2475ChA ex488/em509,1-to-10
7.975,0.7025498,2475ChA ex488/em509,1-to-10
7.983333,0.7029403000000001,2475ChA ex488/em509,1-to-10
7.991667,0.7048935000000001,2475ChA ex488/em509,1-to-10
8.0,0.7052841,2475ChA ex488/em509,1-to-10
8.008333,0.7056748,2475ChA ex488/em509,1-to-10
8.016667,0.7056748,2475ChA ex488/em509,1-to-10
8.025,0.70587,2475ChA ex488/em509,1-to-10
8.033333,0.7080185,2475ChA ex488/em509,1-to-10
8.041667,0.7076279000000001,2475ChA ex488/em509,1-to-10
8.05,0.7072371999999999,2475ChA ex488/em509,1-to-10
8.058333,0.70587,2475ChA ex488/em509,1-to-10
8.066667,0.7019638000000001,2475ChA ex488/em509,1-to-10
8.075,0.6947373,2475ChA ex488/em509,1-to-10
8.083333,0.6865340999999999,2475ChA ex488/em509,1-to-10
8.091667,0.6754013000000001,2475ChA ex488/em509,1-to-10
8.1,0.6638778000000001,2475ChA ex488/em509,1-to-10
8.108333,0.6523544,2475ChA ex488/em509,1-to-10
8.116667,0.64337,2475ChA ex488/em509,1-to-10
8.125,0.6357529000000001,2475ChA ex488/em509,1-to-10
8.133333,0.6306746999999999,2475ChA ex488/em509,1-to-10
8.141667,0.6271591,2475ChA ex488/em509,1-to-10
8.15,0.6257919,2475ChA ex488/em509,1-to-10
8.158333,0.6242293999999999,2475ChA ex488/em509,1-to-10
8.166667,0.6201279000000001,2475ChA ex488/em509,1-to-10
8.175,0.6156357,2475ChA ex488/em509,1-to-10
8.183333,0.6105576,2475ChA ex488/em509,1-to-10
8.191667,0.6046982,2475ChA ex488/em509,1-to-10
8.2,0.5980576,2475ChA ex488/em509,1-to-10
8.208333,0.5916121999999999,2475ChA ex488/em509,1-to-10
8.216667,0.5853623,2475ChA ex488/em509,1-to-10
8.225,0.5828232,2475ChA ex488/em509,1-to-10
8.233333,0.5816513000000001,2475ChA ex488/em509,1-to-10
8.241667,0.5820419,2475ChA ex488/em509,1-to-10
8.25,0.5843857,2475ChA ex488/em509,1-to-10
8.258333,0.5879013000000001,2475ChA ex488/em509,1-to-10
8.266667,0.5918074999999999,2475ChA ex488/em509,1-to-10
8.275,0.5941513,2475ChA ex488/em509,1-to-10
8.283333,0.593956,2475ChA ex488/em509,1-to-10
8.291667,0.5927840999999999,2475ChA ex488/em509,1-to-10
8.3,0.5892685000000001,2475ChA ex488/em509,1-to-10
8.308333,0.5834090999999999,2475ChA ex488/em509,1-to-10
8.316667,0.5781357,2475ChA ex488/em509,1-to-10
8.325,0.5712997,2475ChA ex488/em509,1-to-10
8.333333,0.5670029000000001,2475ChA ex488/em509,1-to-10
8.341667,0.5650498,2475ChA ex488/em509,1-to-10
8.35,0.5646591,2475ChA ex488/em509,1-to-10
8.358333,0.5648544,2475ChA ex488/em509,1-to-10
8.366667,0.5670029000000001,2475ChA ex488/em509,1-to-10
8.375,0.5693465999999999,2475ChA ex488/em509,1-to-10
8.383333,0.5714951,2475ChA ex488/em509,1-to-10
8.391667,0.5740341,2475ChA ex488/em509,1-to-10
8.4,0.575206,2475ChA ex488/em509,1-to-10
8.408333,0.5777451,2475ChA ex488/em509,1-to-10
8.416667,0.5796982,2475ChA ex488/em509,1-to-10
8.425,0.5800888000000001,2475ChA ex488/em509,1-to-10
8.433333,0.5802841,2475ChA ex488/em509,1-to-10
8.441667,0.5806748,2475ChA ex488/em509,1-to-10
8.45,0.5800888000000001,2475ChA ex488/em509,1-to-10
8.458333,0.5796982,2475ChA ex488/em509,1-to-10
8.466667,0.5777451,2475ChA ex488/em509,1-to-10
8.475,0.5769638000000001,2475ChA ex488/em509,1-to-10
8.483333,0.5773543999999999,2475ChA ex488/em509,1-to-10
8.491667,0.5779403000000001,2475ChA ex488/em509,1-to-10
8.5,0.5795029,2475ChA ex488/em509,1-to-10
8.508333,0.5830185,2475ChA ex488/em509,1-to-10
8.516667,0.5863388,2475ChA ex488/em509,1-to-10
8.525,0.5882919,2475ChA ex488/em509,1-to-10
8.533333,0.5896591,2475ChA ex488/em509,1-to-10
8.541667,0.5896591,2475ChA ex488/em509,1-to-10
8.55,0.5877060000000001,2475ChA ex488/em509,1-to-10
8.558333,0.5847763000000001,2475ChA ex488/em509,1-to-10
8.566667,0.5822371999999999,2475ChA ex488/em509,1-to-10
8.575,0.5802841,2475ChA ex488/em509,1-to-10
8.583333,0.5773543999999999,2475ChA ex488/em509,1-to-10
8.591667,0.5754013000000001,2475ChA ex488/em509,1-to-10
8.6,0.5748154000000001,2475ChA ex488/em509,1-to-10
8.608333,0.5734482,2475ChA ex488/em509,1-to-10
8.616667,0.5718857,2475ChA ex488/em509,1-to-10
8.625,0.5709091,2475ChA ex488/em509,1-to-10
8.633333,0.5703232,2475ChA ex488/em509,1-to-10
8.641667,0.5683699999999999,2475ChA ex488/em509,1-to-10
8.65,0.5675888000000001,2475ChA ex488/em509,1-to-10
8.658333,0.5668076,2475ChA ex488/em509,1-to-10
8.666667,0.5662216,2475ChA ex488/em509,1-to-10
8.675,0.5646591,2475ChA ex488/em509,1-to-10
8.683333,0.5630966,2475ChA ex488/em509,1-to-10
8.691667,0.560167,2475ChA ex488/em509,1-to-10
8.7,0.5560654,2475ChA ex488/em509,1-to-10
8.708333,0.5513779000000001,2475ChA ex488/em509,1-to-10
8.716667,0.5461043999999999,2475ChA ex488/em509,1-to-10
8.725,0.5418075,2475ChA ex488/em509,1-to-10
8.733333,0.5384873,2475ChA ex488/em509,1-to-10
8.741667,0.537706,2475ChA ex488/em509,1-to-10
8.75,0.5388778000000001,2475ChA ex488/em509,1-to-10
8.758333,0.5416123,2475ChA ex488/em509,1-to-10
8.766667,0.5461043999999999,2475ChA ex488/em509,1-to-10
8.775,0.5517685,2475ChA ex488/em509,1-to-10
8.783333,0.5576279000000001,2475ChA ex488/em509,1-to-10
8.791667,0.5632919,2475ChA ex488/em509,1-to-10
8.8,0.5685654,2475ChA ex488/em509,1-to-10
8.808333,0.5730575,2475ChA ex488/em509,1-to-10
8.816667,0.5769638000000001,2475ChA ex488/em509,1-to-10
8.825,0.5796982,2475ChA ex488/em509,1-to-10
8.833333,0.5810654000000001,2475ChA ex488/em509,1-to-10
8.841667,0.5816513000000001,2475ChA ex488/em509,1-to-10
8.85,0.5832138000000001,2475ChA ex488/em509,1-to-10
8.858333,0.5841904,2475ChA ex488/em509,1-to-10
8.866667,0.5857528000000001,2475ChA ex488/em509,1-to-10
8.875,0.5882919,2475ChA ex488/em509,1-to-10
8.883333,0.5921982,2475ChA ex488/em509,1-to-10
8.891667,0.5955185000000001,2475ChA ex488/em509,1-to-10
8.9,0.5998154,2475ChA ex488/em509,1-to-10
8.908333,0.6043075,2475ChA ex488/em509,1-to-10
8.916667,0.6087998,2475ChA ex488/em509,1-to-10
8.925,0.6125107,2475ChA ex488/em509,1-to-10
8.933333,0.6162215999999999,2475ChA ex488/em509,1-to-10
8.941667,0.6195419,2475ChA ex488/em509,1-to-10
8.95,0.622667,2475ChA ex488/em509,1-to-10
8.958333,0.6238388000000001,2475ChA ex488/em509,1-to-10
8.966667,0.6246201,2475ChA ex488/em509,1-to-10
8.975,0.625206,2475ChA ex488/em509,1-to-10
8.983333,0.6248153000000001,2475ChA ex488/em509,1-to-10
8.991667,0.625206,2475ChA ex488/em509,1-to-10
9.0,0.625206,2475ChA ex488/em509,1-to-10
9.008333,0.6261826,2475ChA ex488/em509,1-to-10
9.016667,0.6281357,2475ChA ex488/em509,1-to-10
9.025,0.631456,2475ChA ex488/em509,1-to-10
9.033333,0.6355575,2475ChA ex488/em509,1-to-10
9.041667,0.640831,2475ChA ex488/em509,1-to-10
9.05,0.6459090999999999,2475ChA ex488/em509,1-to-10
9.058333,0.6513779000000001,2475ChA ex488/em509,1-to-10
9.066667,0.6572372,2475ChA ex488/em509,1-to-10
9.075,0.6632918999999999,2475ChA ex488/em509,1-to-10
9.083333,0.6675888000000001,2475ChA ex488/em509,1-to-10
9.091667,0.6724716,2475ChA ex488/em509,1-to-10
9.1,0.6781357,2475ChA ex488/em509,1-to-10
9.108333,0.6837996999999999,2475ChA ex488/em509,1-to-10
9.116667,0.6894638000000001,2475ChA ex488/em509,1-to-10
9.125,0.6955185,2475ChA ex488/em509,1-to-10
9.133333,0.7019638000000001,2475ChA ex488/em509,1-to-10
9.141667,0.7076279000000001,2475ChA ex488/em509,1-to-10
9.15,0.7125107,2475ChA ex488/em509,1-to-10
9.158333,0.7162215999999999,2475ChA ex488/em509,1-to-10
9.166667,0.7195419,2475ChA ex488/em509,1-to-10
9.175,0.7222763000000001,2475ChA ex488/em509,1-to-10
9.183333,0.7250107,2475ChA ex488/em509,1-to-10
9.191667,0.7279404,2475ChA ex488/em509,1-to-10
9.2,0.7289169,2475ChA ex488/em509,1-to-10
9.208333,0.7308701,2475ChA ex488/em509,1-to-10
9.216667,0.7322371999999999,2475ChA ex488/em509,1-to-10
9.225,0.7337998,2475ChA ex488/em509,1-to-10
9.233333,0.734581,2475ChA ex488/em509,1-to-10
9.241667,0.7343857,2475ChA ex488/em509,1-to-10
9.25,0.7349716,2475ChA ex488/em509,1-to-10
9.258333,0.7353622,2475ChA ex488/em509,1-to-10
9.266667,0.7347763,2475ChA ex488/em509,1-to-10
9.275,0.734581,2475ChA ex488/em509,1-to-10
9.283333,0.7332138000000001,2475ChA ex488/em509,1-to-10
9.291667,0.7312607,2475ChA ex488/em509,1-to-10
9.3,0.7300888000000001,2475ChA ex488/em509,1-to-10
9.308333,0.7287216,2475ChA ex488/em509,1-to-10
9.316667,0.7269638,2475ChA ex488/em509,1-to-10
9.325,0.7259873,2475ChA ex488/em509,1-to-10
9.333333,0.7259873,2475ChA ex488/em509,1-to-10
9.341667,0.7267685,2475ChA ex488/em509,1-to-10
9.35,0.7275497,2475ChA ex488/em509,1-to-10
9.358333,0.7279404,2475ChA ex488/em509,1-to-10
9.366667,0.7287216,2475ChA ex488/em509,1-to-10
9.375,0.7291123,2475ChA ex488/em509,1-to-10
9.383333,0.7287216,2475ChA ex488/em509,1-to-10
9.391667,0.7269638,2475ChA ex488/em509,1-to-10
9.4,0.725206,2475ChA ex488/em509,1-to-10
9.408333,0.7228621999999999,2475ChA ex488/em509,1-to-10
9.416667,0.7195419,2475ChA ex488/em509,1-to-10
9.425,0.7173935,2475ChA ex488/em509,1-to-10
9.433333,0.7144638000000001,2475ChA ex488/em509,1-to-10
9.441667,0.7123154,2475ChA ex488/em509,1-to-10
9.45,0.7107528000000001,2475ChA ex488/em509,1-to-10
9.458333,0.7087996999999999,2475ChA ex488/em509,1-to-10
9.466667,0.7078232,2475ChA ex488/em509,1-to-10
9.475,0.7072371999999999,2475ChA ex488/em509,1-to-10
9.483333,0.7072371999999999,2475ChA ex488/em509,1-to-10
9.491667,0.7062607,2475ChA ex488/em509,1-to-10
9.5,0.7045029,2475ChA ex488/em509,1-to-10
9.508333,0.7023543999999999,2475ChA ex488/em509,1-to-10
9.516667,0.6974716,2475ChA ex488/em509,1-to-10
9.525,0.6923935,2475ChA ex488/em509,1-to-10
9.533333,0.6867293999999999,2475ChA ex488/em509,1-to-10
9.541667,0.6808701,2475ChA ex488/em509,1-to-10
9.55,0.6754013000000001,2475ChA ex488/em509,1-to-10
9.558333,0.6705185,2475ChA ex488/em509,1-to-10
9.566667,0.6679794,2475ChA ex488/em509,1-to-10
9.575,0.6668075,2475ChA ex488/em509,1-to-10
9.583333,0.6675888000000001,2475ChA ex488/em509,1-to-10
9.591667,0.6703232,2475ChA ex488/em509,1-to-10
9.6,0.6750107,2475ChA ex488/em509,1-to-10
9.608333,0.6798935,2475ChA ex488/em509,1-to-10
9.616667,0.6836044,2475ChA ex488/em509,1-to-10
9.625,0.6875107,2475ChA ex488/em509,1-to-10
9.633333,0.6882919,2475ChA ex488/em509,1-to-10
9.641667,0.6863388000000001,2475ChA ex488/em509,1-to-10
9.65,0.6826279000000001,2475ChA ex488/em509,1-to-10
9.658333,0.6767685,2475ChA ex488/em509,1-to-10
9.666667,0.6691513000000001,2475ChA ex488/em509,1-to-10
9.675,0.6601669,2475ChA ex488/em509,1-to-10
9.683333,0.6523544,2475ChA ex488/em509,1-to-10
9.691667,0.6461045,2475ChA ex488/em509,1-to-10
9.7,0.640831,2475ChA ex488/em509,1-to-10
9.708333,0.637706,2475ChA ex488/em509,1-to-10
9.716667,0.6349716,2475ChA ex488/em509,1-to-10
9.725,0.6343857,2475ChA ex488/em509,1-to-10
9.733333,0.6337997,2475ChA ex488/em509,1-to-10
9.741667,0.6316513000000001,2475ChA ex488/em509,1-to-10
9.75,0.6304795,2475ChA ex488/em509,1-to-10
9.758333,0.6289169,2475ChA ex488/em509,1-to-10
9.766667,0.6257919,2475ChA ex488/em509,1-to-10
9.775,0.6230574999999999,2475ChA ex488/em509,1-to-10
9.783333,0.6187607,2475ChA ex488/em509,1-to-10
9.791667,0.6146590999999999,2475ChA ex488/em509,1-to-10
9.8,0.6105576,2475ChA ex488/em509,1-to-10
9.808333,0.6074324999999999,2475ChA ex488/em509,1-to-10
9.816667,0.6056746999999999,2475ChA ex488/em509,1-to-10
9.825,0.6033310000000001,2475ChA ex488/em509,1-to-10
9.833333,0.6023544,2475ChA ex488/em509,1-to-10
9.841667,0.6023544,2475ChA ex488/em509,1-to-10
9.85,0.6027451,2475ChA ex488/em509,1-to-10
9.858333,0.6011826,2475ChA ex488/em509,1-to-10
9.866667,0.5982529000000001,2475ChA ex488/em509,1-to-10
9.875,0.5962998,2475ChA ex488/em509,1-to-10
9.883333,0.5920029,2475ChA ex488/em509,1-to-10
9.891667,0.5869247,2475ChA ex488/em509,1-to-10
9.9,0.5836045,2475ChA ex488/em509,1-to-10
9.908333,0.58087,2475ChA ex488/em509,1-to-10
9.916667,0.5802841,2475ChA ex488/em509,1-to-10
9.925,0.5810654000000001,2475ChA ex488/em509,1-to-10
9.933333,0.5847763000000001,2475ChA ex488/em509,1-to-10
9.941667,0.5892685000000001,2475ChA ex488/em509,1-to-10
9.95,0.5941513,2475ChA ex488/em509,1-to-10
9.958333,0.5998154,2475ChA ex488/em509,1-to-10
9.966667,0.6050888000000001,2475ChA ex488/em509,1-to-10
9.975,0.6076279,2475ChA ex488/em509,1-to-10
9.983333,0.6103622,2475ChA ex488/em509,1-to-10
9.991667,0.6115341,2475ChA ex488/em509,1-to-10
10.0,0.61212,2475ChA ex488/em509,1-to-10
10.00833,0.6105576,2475ChA ex488/em509,1-to-10
10.01667,0.6086043999999999,2475ChA ex488/em509,1-to-10
10.025,0.6060654000000001,2475ChA ex488/em509,1-to-10
10.03333,0.6019638,2475ChA ex488/em509,1-to-10
10.04167,0.5968857,2475ChA ex488/em509,1-to-10
10.05,0.5912215999999999,2475ChA ex488/em509,1-to-10
10.05833,0.5861435,2475ChA ex488/em509,1-to-10
10.06667,0.5800888000000001,2475ChA ex488/em509,1-to-10
10.075,0.5732529000000001,2475ChA ex488/em509,1-to-10
10.08333,0.5687607,2475ChA ex488/em509,1-to-10
10.09167,0.5646591,2475ChA ex488/em509,1-to-10
10.1,0.5607529,2475ChA ex488/em509,1-to-10
10.10833,0.5591904000000001,2475ChA ex488/em509,1-to-10
10.11667,0.5576279000000001,2475ChA ex488/em509,1-to-10
10.125,0.5564560000000001,2475ChA ex488/em509,1-to-10
10.13333,0.5568466,2475ChA ex488/em509,1-to-10
10.14167,0.5582138000000001,2475ChA ex488/em509,1-to-10
10.15,0.5619248,2475ChA ex488/em509,1-to-10
10.15833,0.5668076,2475ChA ex488/em509,1-to-10
10.16667,0.5746201,2475ChA ex488/em509,1-to-10
10.175,0.5830185,2475ChA ex488/em509,1-to-10
10.18333,0.5927840999999999,2475ChA ex488/em509,1-to-10
10.19167,0.6000107,2475ChA ex488/em509,1-to-10
